100
86 2212
51 63 31989
71 65 28944
27 74 15110
48 82 16439
1 50 10894
31 51 7837
29 71 14923
74 31 31578
65 14 31346
21 42 32064
65 30 9338
3 9 24633
3 7 10844
84 31 22973
42 49 21912
57 18 25485
33 8 815
7 18 12699
52 75 12967
17 41 6494
17 48 6394
78 2 1785
63 37 5970
1 28 24380
86 47 10267
25 14 18509
55 66 23715
50 24 16794
57 51 14772
60 44 4950
57 66 31916
81 76 28227
44 72 19831
47 46 27881
36 4 5109
51 10 29819
21 68 22763
69 43 4139
75 30 4070
58 75 27757
35 80 9187
42 67 12963
58 57 20710
19 72 25467
31 9 30158
47 31 20734
10 78 21210
6 36 26567
79 49 21938
45 74 21133
78 54 24661
27 66 31621
3 2 326
75 9 10545
23 86 26330
54 59 5027
3 5 6081
66 37 325
17 67 10389
51 36 24935
55 41 25595
83 79 9092
53 37 22078
13 84 10012
39 6 24961
39 80 3805
23 33 23993
44 75 12022
81 25 31945
31 10 32249
22 4 3489
41 78 7527
65 45 12320
84 73 23526
86 67 31234
3 36 24349
22 35 5584
12 68 29091
38 23 15931
71 7 30970
75 77 14684
17 53 26683
84 74 26363
68 44 20071
80 56 27103
67 1 26580
78 35 21003
79 62 7813
25 42 4519
57 85 14634
59 62 15899
7 41 32737
25 12 626
2 12 31941
23 5 760
3 70 4397
77 62 18700
28 58 15450
14 38 16423
55 25 11880
14 75 5051
62 29 2339
48 49 16379
41 69 21302
67 21 24710
54 26 27907
10 14 8497
75 71 25594
61 5 23203
6 42 12307
43 6 23660
43 75 13608
79 19 7010
8 5 20827
52 33 7734
32 50 26769
80 31 24164
83 19 11265
45 66 26405
24 18 29317
67 74 21076
61 83 27146
34 23 1085
21 71 20550
6 78 6829
39 75 26506
63 58 21141
63 6 27856
28 9 22346
63 12 4745
14 18 31123
85 4 2309
29 7 867
63 55 22710
4 9 24093
53 36 20712
51 56 7048
64 11 6642
52 5 31692
55 34 15862
16 24 3818
24 35 12864
69 78 18481
45 20 13793
12 26 23034
21 85 28569
74 40 28830
41 42 8690
27 30 4550
20 35 14141
61 12 6491
11 85 4917
38 4 2381
21 59 31821
75 22 14568
66 8 23576
35 53 16839
80 79 15735
19 41 21753
79 3 29439
11 81 30768
42 36 17018
24 13 22410
23 13 8214
52 83 29945
71 74 31609
8 43 30016
85 35 7120
48 56 22018
62 43 7300
49 23 6799
55 81 31923
74 86 4492
5 39 25231
35 6 18106
65 36 21342
48 43 18930
76 50 11145
54 31 4463
52 48 32218
77 56 3307
19 43 1085
64 60 2050
34 17 29358
76 51 24893
67 54 17631
35 21 12695
68 70 25184
82 41 10883
19 36 24347
21 62 17863
68 76 7750
81 51 6702
76 31 8484
15 13 2982
23 27 31820
50 19 23109
85 32 20763
45 15 23819
52 13 25351
77 63 4337
43 16 30558
75 7 23361
13 24
6 10 32359
1 3 4244
8 6 14767
13 12 10232
4 1 7784
4 10 23983
2 4 26393
7 1 7930
6 5 15039
9 3 4743
5 11 15536
13 10 13973
4 6 7379
5 7 663
11 10 17231
8 11 5947
13 6 19155
13 4 11597
12 10 13244
3 6 1020
9 6 1995
11 4 17079
7 10 12577
9 7 2118
54 1295
15 1 8547
47 46 13125
53 48 12862
51 12 2317
45 49 15089
39 38 452
35 44 12414
22 41 16953
49 13 3251
39 37 17440
26 54 19921
6 54 10647
20 42 13358
42 48 2310
26 2 25051
4 3 20312
19 21 6086
11 4 16457
33 23 6818
32 46 20732
41 18 19956
32 43 2001
9 27 27974
38 5 13503
52 8 26680
2 34 389
17 51 24392
24 1 18352
5 34 21729
23 18 32456
34 39 11227
6 39 9974
47 40 31315
27 23 6257
11 52 2017
30 47 15317
5 36 25954
40 7 7006
5 37 9812
39 2 22880
46 27 20176
37 21 32502
20 37 24614
30 26 648
18 15 8778
17 21 25779
3 51 16600
20 52 17419
29 14 4868
3 15 1272
41 14 20283
39 25 23127
9 36 13928
14 6 3007
23 53 3091
41 21 7269
10 18 8705
35 25 32219
14 35 16346
30 42 28648
39 28 9902
38 35 16226
8 17 2599
13 4 12758
36 6 22841
3 41 26952
37 29 26482
5 53 16280
3 46 2529
8 30 27736
54 15 17945
22 36 24168
29 6 5878
6 13 1273
2 48 31680
40 6 11004
24 15 15493
22 33 7396
35 15 11347
1 30 10273
17 47 9451
20 11 10971
25 38 2896
20 49 27873
31 17 10887
33 25 6700
19 2 30170
39 29 24054
37 54 6208
49 29 1876
33 47 24258
14 43 24965
45 27 10723
32 47 14727
50 16 13958
1 28 14215
48 32 18623
16 37 3647
26 20 9102
39 33 23412
31 20 20097
1 37 15362
37 42 1701
24 12 23350
44 2 27217
5 11 30835
50 8 20300
5 52 1069
28 42 19867
7 17 9926
6 7 24637
36 31 14980
28 13 10872
13 41 3385
27 15 1343
30 32 22037
46 12 31430
34 11 26664
48 26 20490
41 17 21005
8 31 28064
27 7 6804
9 4 17999
26 39 30187
31 15 22442
35 13 2135
23 40 31288
37 46 21410
32 21 3447
7 51 13651
30 19 11492
5 42 895
14 15 12425
20 10 2013
15 30 32715
8 24 15072
13 15 22907
9 35 11905
39 23 6154
19 51 21287
36 26 4635
30 14 18711
16 31 6576
10 28 5959
2 38 18056
45 52 24582
14 9 5892
43 8 302
18 13 29998
22 28 20702
1 13 10482
30 5 1310
7 13 681
30 2 20801
30 24 1706
32 25 25971
39 10 18315
20 17 15626
40 26 14917
4 31 91
14 25 14952
21 22 31129
3 39 22347
46 10 24379
39 32 3790
6 10 24296
11 44 15598
39 1 18087
44 37 20112
7 44 15598
53 21 30992
6 28 1879
41 43 13378
33 14 20958
24 47 15776
23 29 31655
24 54 26783
21 7 21581
45 3 30647
2 41 15047
9 15 5914
9 31 18991
53 41 27614
35 39 6926
29 8 9610
3 42 8194
20 27 31037
25 37 23247
53 16 13554
51 39 9029
43 20 32393
51 26 9621
6 9 6891
8 39 27194
2 28 5921
5 18 14011
52 49 1836
16 45 5299
44 32 2043
54 33 21971
36 28 1558
19 15 31595
50 12 12840
20 8 10891
21 8 1532
31 18 24214
33 2 29440
29 9 1478
19 23 2140
44 52 31701
50 52 30827
47 27 2255
41 12 12762
3 18 8826
1 27 20510
36 38 26003
2 31 30718
36 29 3245
29 33 26240
8 41 12655
38 7 26695
12 4 5905
49 28 31669
17 39 5929
13 20 31313
15 32 26328
41 52 20618
11 46 30837
52 10 26405
19 34 8335
26 42 17291
20 22 15337
27 50 30969
20 4 19691
7 12 22670
49 50 20740
36 16 16080
8 53 19668
1 23 21893
47 7 15900
13 32 30159
28 44 29614
9 42 17558
35 23 10957
23 17 6040
29 19 3776
9 26 15293
31 38 8837
23 47 25988
46 31 1508
50 47 31393
35 21 15956
9 21 4129
17 29 368
4 35 16881
13 39 14062
8 38 16739
37 48 19858
48 23 30735
33 8 15445
54 41 4563
34 35 23009
6 48 10729
37 49 2198
54 51 9395
33 36 19946
38 24 8416
36 50 19875
33 40 2570
4 33 4819
21 12 17402
35 8 13101
25 13 25797
4 41 16052
11 19 16847
9 1 8662
42 50 11791
40 50 5027
34 53 16274
38 16 1523
49 7 10627
13 51 15841
44 29 899
1 17 31574
45 1 19530
14 49 809
23 8 11118
6 46 13695
3 1 23068
37 6 24302
5 13 27216
20 53 13273
14 20 29473
6 25 3696
29 24 22579
54 20 15175
10 23 19993
17 42 2812
11 47 18159
35 12 18351
44 36 1656
12 44 19354
10 36 27193
13 31 7239
19 31 5012
34 31 22265
31 41 14803
28 19 13499
39 11 29226
27 39 30226
2 3 13467
22 6 5131
2 40 24644
15 11 4581
27 5 27504
15 12 613
48 22 11044
10 34 21194
38 45 12291
43 31 23553
19 43 16469
21 24 11907
3 35 4857
7 20 31715
46 5 24075
28 4 9128
41 36 16395
17 3 26991
49 22 13460
19 32 10769
49 25 32653
9 28 24081
13 54 28397
16 8 26285
38 48 22368
9 38 12396
26 37 28940
10 11 17708
43 5 6
25 26 20529
5 7 9438
34 12 30201
22 39 32612
21 23 2098
15 7 8090
13 19 25990
2 42 15783
25 11 26302
4 24 17080
31 50 1686
24 35 25219
46 36 12910
6 16 30880
52 54 28279
52 1 25461
26 47 23921
25 12 13897
27 31 29104
50 21 20129
21 11 23025
40 31 20600
42 51 3830
53 3 30378
6 2 3719
3 38 16250
43 28 31909
44 20 28805
53 43 19836
37 32 24284
33 37 30611
40 19 10401
5 19 2513
47 41 9784
9 50 8982
6 44 21233
14 22 17930
36 53 9066
25 53 30113
49 3 7949
15 25 9766
35 40 1305
28 52 22631
19 47 31720
13 50 31458
28 26 6846
28 45 23223
7 43 6260
13 52 21804
15 50 10623
28 33 17731
8 36 29847
35 36 28241
3 9 5942
47 10 6039
29 18 12095
22 25 905
1 49 29955
50 44 18852
48 51 11370
49 16 11208
8 46 16712
19 46 20350
21 47 27063
4 51 9428
22 31 14770
11 31 10774
23 3 5080
36 30 22694
18 12 11684
11 24 16394
35 54 3679
27 24 22234
13 42 18628
5 28 25379
5 49 6068
28 38 17941
38 26 31348
31 35 1274
38 12 23150
17 45 5967
33 45 17983
25 7 16249
4 52 5777
17 12 5724
51 5 7663
5 47 19708
47 31 26893
25 42 16
20 34 29302
42 52 16492
16 3 25998
3 11 15978
13 22 13484
4 34 30775
8 15 16673
17 18 25868
49 51 9785
47 6 8029
16 12 23597
9 33 21078
41 20 22342
33 49 19876
11 26 23649
20 38 25037
38 32 30675
54 31 18744
37 19 22059
21 39 20280
16 33 13899
16 5 1185
51 50 16574
36 52 32755
50 20 1595
11 38 23723
33 24 27014
21 20 4067
29 27 12604
1 51 18034
45 8 18785
10 43 17885
32 22 17390
13 9 6660
27 41 17858
53 37 22446
37 24 24568
34 51 9550
18 14 25707
27 48 14797
3 8 27041
19 41 7008
29 31 5926
44 30 29589
48 35 7880
33 11 22416
18 42 1816
16 40 23512
21 10 1544
18 45 32424
19 44 13582
14 4 8599
33 31 12563
42 45 26259
10 48 31694
10 13 25630
39 46 32756
30 48 15713
32 4 21449
12 20 28778
39 24 24779
50 22 18564
31 44 22373
10 4 8541
46 45 6497
7 42 18383
21 48 32230
45 40 21420
44 39 7492
18 28 31577
6 15 30090
49 26 19675
2 13 11354
29 38 4042
46 42 8194
42 41 30730
54 10 4286
6 34 25953
39 40 24622
37 38 24098
7 32 4633
46 44 20246
30 27 6634
18 32 14245
43 21 8526
36 12 24136
43 22 1345
35 10 7518
35 17 28223
37 43 24761
49 4 15486
22 37 16294
51 32 17825
29 48 20415
48 52 22176
27 37 19828
39 16 17637
4 47 16874
18 46 8745
19 52 14259
53 51 673
32 2 12468
17 28 2747
42 54 11225
53 28 18261
18 26 4191
17 36 12503
49 41 14036
35 51 19147
12 1 25750
18 52 2040
44 5 11692
19 8 6432
34 42 24807
26 1 27788
26 44 11921
45 20 4606
46 35 27906
52 53 6919
12 39 28206
35 50 3962
48 4 5331
36 48 18450
34 36 2464
52 22 15826
51 40 16162
16 32 25683
15 5 1742
26 4 22950
9 10 3186
29 50 9287
25 28 24142
15 4 15708
48 40 5340
49 47 4712
6 4 8668
45 50 25969
23 43 26676
44 21 3421
52 38 26539
21 13 362
30 9 28549
44 13 18423
15 38 22253
30 50 19558
50 38 5981
53 10 19690
46 20 23466
49 9 14880
53 4 18237
19 20 12371
11 45 577
3 20 23568
43 27 377
3 25 28428
3 52 31210
23 12 11605
45 34 19463
6 1 27855
53 54 11868
23 44 29052
38 47 10234
4 5 31773
47 29 25307
9 7 29632
9 20 2366
16 14 12585
12 52 31966
21 14 6753
1 36 31673
54 28 30055
1 20 26697
40 3 15243
41 40 26956
25 9 16149
45 36 1476
49 19 698
45 32 29248
26 16 19068
52 51 6020
27 2 13278
40 42 6749
44 53 10084
37 15 6891
2 24 29635
16 21 31809
21 27 2346
22 34 1734
34 23 30438
22 46 3330
35 29 19114
49 53 2038
10 26 13060
19 45 16307
21 1 20020
42 38 31564
48 28 15893
34 26 13833
14 51 23067
15 51 18751
16 10 777
5 14 31877
25 19 2096
27 11 20963
38 22 6965
34 32 28827
38 1 2232
36 32 12870
13 48 67
25 41 28230
22 19 10280
24 34 6499
16 42 20525
38 34 2872
44 41 27638
21 28 4402
50 5 24710
30 37 2579
23 30 30678
32 17 5203
33 44 9762
37 36 32316
44 14 21729
52 9 354
15 44 26449
50 4 30892
28 50 23208
43 49 24543
45 14 13871
25 16 24548
29 7 5340
3 22 16046
20 40 17576
54 44 23706
18 20 4985
36 21 11423
16 43 27850
40 1 8671
10 40 5835
54 22 20400
5 9 18203
53 9 23268
3 28 2287
22 51 11007
4 21 27548
26 3 31698
44 9 5896
39 53 4894
37 3 12106
17 27 579
3 43 29499
41 30 10239
2 14 7260
29 16 16347
40 36 12293
48 20 30785
51 27 24177
7 2 17626
47 28 4698
47 52 8336
45 44 17917
22 11 277
10 38 5860
36 13 1759
6 41 22064
30 46 12576
35 6 12360
35 41 14720
33 12 16813
48 8 11674
14 27 2221
53 42 19184
43 34 31009
34 17 14824
17 54 6930
15 10 27432
37 9 20291
19 12 7908
8 11 15830
33 50 29802
14 37 779
53 22 7601
19 36 22193
15 39 9174
19 7 22335
4 39 10393
20 47 32460
1 54 24670
26 52 27466
47 53 21446
21 46 31115
37 28 17188
21 2 6080
2 29 29474
6 51 28485
40 38 11289
52 46 28692
47 42 31619
41 11 25792
14 1 30283
15 29 1737
37 8 29291
46 43 30938
30 3 5761
30 40 13232
45 10 24005
30 18 15114
2 17 21681
14 26 5567
15 46 16499
21 49 7262
33 42 17931
29 12 20050
35 45 16106
46 28 4122
11 35 25575
26 31 14199
32 11 22838
30 6 30588
17 13 6877
34 1 7264
49 38 2820
28 8 11301
41 9 30162
36 24 1443
22 16 7658
5 32 15729
16 30 17803
10 2 24674
18 48 26725
8 10 4375
10 30 19925
33 35 23528
28 35 930
30 51 7728
6 21 2189
50 34 25798
43 29 7515
32 42 23251
2 43 11461
14 8 30087
41 28 19338
44 42 13783
21 54 28907
18 11 32639
8 26 8490
8 32 3298
26 13 13986
7 24 4945
23 24 23400
46 9 14468
37 40 25543
22 29 22815
5 17 23192
41 48 6906
37 10 1248
41 24 29986
8 25 22855
32 54 24381
22 1 7874
38 46 1498
5 6 24536
28 51 22705
33 6 26092
3 50 8335
47 2 31124
29 25 6119
53 26 23629
32 50 16877
33 15 5419
30 52 10333
53 1 10168
17 10 20830
37 35 19404
34 14 24783
51 9 6261
43 33 11568
30 12 6980
47 45 1765
7 54 17356
25 45 31212
45 39 30689
8 5 13861
14 52 23907
52 6 11251
42 11 11506
31 53 22727
40 15 26316
54 40 20689
26 46 4858
4 8 12042
52 29 16421
43 45 32593
39 20 1563
1 29 15674
17 22 6595
27 10 19831
33 34 31972
14 10 514
38 43 14209
52 7 1516
40 29 8976
54 19 30682
30 7 13534
31 21 4149
53 40 2219
39 48 32339
5 1 3201
7 39 5678
54 34 26635
53 17 31126
37 11 18229
53 46 29423
44 1 6115
6 24 22604
27 25 30611
23 36 10851
34 15 24422
21 29 16474
48 15 7826
1 41 16588
46 34 21964
29 5 29524
2 36 18830
26 41 19523
15 42 3055
29 34 22483
41 5 103
22 42 32084
25 24 14133
9 47 20918
52 35 16399
20 28 1749
19 38 17250
47 18 25905
13 27 29129
40 4 29977
38 30 14559
6 31 14264
50 7 3670
16 7 12724
7 45 5580
27 42 19075
38 4 7964
45 23 7308
15 26 3802
17 15 20388
24 32 15804
46 14 9017
41 23 16722
38 6 1451
18 4 21130
6 19 20391
53 33 30931
53 11 30524
34 30 26479
35 2 8180
2 15 20919
16 47 7280
8 40 25025
52 40 21154
49 24 29921
40 43 27134
54 48 13781
22 40 31189
9 11 11639
27 18 24814
2 4 11758
22 4 8333
17 49 20417
23 50 25812
42 6 5907
30 28 17678
27 52 351
24 14 25014
24 53 23011
4 30 3747
12 9 23854
20 32 23591
5 23 17019
19 3 1912
18 50 23861
9 18 29729
42 24 25906
28 14 8454
18 39 19381
48 25 10855
17 14 7846
11 6 25040
40 11 26817
2 12 14258
5 31 5879
16 23 10498
18 49 24505
39 49 17059
11 49 16301
25 34 8686
1 4 1596
24 5 25935
5 2 5269
30 21 23455
30 11 1333
27 12 21161
6 20 15851
31 52 2367
5 21 16817
2 23 3102
45 51 23856
24 26 14956
41 51 1422
41 34 10605
24 31 1141
22 47 8556
25 46 22405
9 48 11282
32 23 6044
39 41 24355
13 33 24089
17 37 25193
43 52 18233
21 45 9399
20 24 8651
24 46 26176
18 7 935
14 12 29989
51 36 12832
1 47 1144
33 32 28007
12 43 9984
23 20 23137
46 54 17597
3 10 22054
36 18 4044
3 6 3133
33 18 25731
16 17 3903
26 27 15347
44 48 30256
5 39 709
51 31 23549
46 51 2931
50 43 5007
12 13 3376
43 18 30809
51 33 5775
35 18 2039
26 29 6236
50 53 22915
7 1 14098
21 26 5170
42 4 30983
16 51 8717
7 23 9793
37 51 23685
31 3 18053
52 33 19228
11 28 9342
35 5 24483
54 23 25805
45 29 6664
52 16 2865
23 6 10729
32 12 7393
14 38 32428
26 22 2636
33 46 4794
26 17 2417
11 14 8660
14 7 30810
22 10 13108
45 13 6316
30 13 1471
43 11 21504
3 24 6755
50 1 4626
34 3 14254
33 19 3591
33 26 13830
14 53 31123
47 14 24205
7 46 11803
51 8 29743
40 14 938
15 36 6189
15 22 17026
11 2 12689
9 17 27555
8 9 15461
23 31 10376
11 51 12695
47 48 655
33 5 15841
9 39 5780
19 16 29000
7 48 3312
50 26 14620
49 15 23823
42 12 20917
37 2 18256
12 11 8790
33 3 21657
18 51 19275
44 47 13204
35 43 27589
14 39 5742
42 21 25745
45 24 28804
46 4 5271
16 9 16131
12 45 20622
48 1 10668
35 53 4134
20 35 13850
25 2 12240
54 11 32215
36 39 506
47 54 4262
50 11 12477
37 12 9604
18 34 23725
33 38 9105
34 52 10790
13 11 22655
54 50 1028
29 20 26125
29 3 6802
43 48 24779
52 39 32629
13 40 5458
43 54 1096
14 54 31961
47 3 21116
43 44 20209
7 34 20040
43 6 27085
12 40 31128
34 27 15319
14 23 15644
25 30 32285
17 19 10004
11 7 28047
30 17 4615
12 26 25896
27 54 10318
54 29 763
54 30 8475
8 34 31498
25 47 14252
40 28 7232
44 40 4636
17 38 243
2 22 32105
2 46 6004
27 36 18348
10 24 27103
8 47 1537
44 24 7133
5 48 5276
50 19 32325
29 41 19169
3 7 17129
23 15 14700
50 6 903
38 18 13642
27 38 30944
32 29 26742
16 41 8618
8 54 9390
19 14 25759
18 6 3574
54 25 28236
5 20 7419
27 3 8617
4 45 18134
41 10 946
10 7 14584
23 42 10215
46 50 2395
1 16 11565
18 44 10366
23 11 21936
12 3 11858
45 22 10432
33 1 1861
25 20 26504
13 53 16729
29 28 23764
13 3 19791
11 36 22503
27 4 29858
19 35 17038
36 42 9147
15 52 25071
16 15 28039
16 4 2421
48 50 31089
25 17 29300
24 48 22025
33 21 2782
40 24 26657
48 46 9572
47 15 23956
32 52 5099
54 4 4588
17 11 28773
42 1 21613
13 29 15043
45 31 15484
40 18 18732
24 9 26903
40 46 29796
9 40 4729
32 10 24722
4 19 21377
12 53 10899
51 44 377
9 23 8590
50 2 9931
27 6 16517
5 3 17350
43 42 19371
49 32 21173
44 8 17338
28 23 2450
38 41 10318
12 22 27581
10 31 22489
39 42 12885
24 13 6667
34 16 5911
16 11 5117
36 3 15446
16 48 19025
48 45 3586
9 45 6335
8 49 7254
17 46 24225
37 34 6946
6 32 29160
22 8 2465
52 37 13755
36 54 6140
18 1 9669
45 6 8003
41 37 23210
33 17 5871
21 3 28059
7 36 7278
35 49 27656
17 50 20415
39 30 4137
28 31 182
49 10 16651
39 54 2680
22 35 29412
15 41 20956
47 35 11850
28 15 21302
20 33 27462
19 1 6978
20 36 18753
35 26 28978
36 25 8297
26 32 24349
27 32 30863
43 9 30660
32 3 26782
30 29 16755
24 22 1540
12 10 8518
10 5 6604
27 49 8849
4 29 13332
30 45 17577
52 24 26017
36 49 18700
43 30 27935
40 25 22763
8 42 17183
37 50 14350
2 54 17695
37 31 19018
47 43 19416
47 51 24574
2 18 16567
4 25 1398
54 3 27743
47 34 1787
24 19 23829
45 53 7314
27 44 2704
33 30 20681
46 41 16410
45 5 22778
48 31 30296
49 30 12010
39 43 16472
1 35 29448
1 43 17569
4 37 8448
35 16 26936
32 1 16674
4 17 15432
22 30 17162
2 16 11248
17 43 24480
24 43 26366
40 17 19072
39 47 18426
34 28 29771
48 12 30437
17 44 27270
44 16 20662
43 26 1196
17 52 12921
7 22 13202
44 22 13602
20 15 23268
2 51 5711
8 2 24565
39 31 2768
15 45 22640
11 48 26757
34 21 17953
16 54 3347
46 1 2934
15 53 24598
51 23 8439
29 53 276
28 27 10229
5 26 30357
31 14 15163
41 45 4901
49 54 19780
13 38 10325
35 32 4528
42 19 15231
14 3 13619
45 26 22419
13 43 14935
7 37 25579
42 14 11052
45 37 17937
54 38 2694
53 18 3832
5 54 9811
16 27 18354
24 51 13919
26 6 13387
23 52 25778
33 48 9348
40 32 23198
14 48 15710
26 19 23193
47 36 26974
53 27 27182
2 49 840
42 31 32401
40 34 4398
18 37 17579
20 16 23631
53 30 22224
3 44 27176
31 49 18791
48 3 20339
4 23 6289
48 17 26332
90 2486
76 87 21114
67 73 18202
48 53 18089
2 72 26767
25 70 16768
5 44 22832
74 73 21378
10 37 6316
62 24 25543
18 55 900
57 73 29414
55 5 2336
55 29 11474
63 56 22954
41 83 21968
1 16 25874
64 35 17102
59 2 12812
71 90 18368
82 7 28393
15 28 26323
1 89 30611
69 17 8595
45 64 13084
76 65 10587
85 33 28823
89 16 24225
63 65 7741
38 16 9986
68 27 9993
84 67 12312
7 35 16968
35 58 18815
80 50 24030
73 35 10903
50 20 22312
85 55 18658
39 78 16318
5 51 27150
42 56 17034
3 50 26895
53 71 13037
47 65 18388
40 69 13029
79 20 12154
47 49 32376
32 44 32521
24 5 6601
38 58 3364
63 16 11428
27 9 23342
19 52 4455
43 18 14549
61 44 22163
3 32 19714
38 76 31073
17 32 13723
14 10 17719
54 4 415
13 64 22227
72 31 16770
72 69 4988
31 87 22484
39 67 17313
79 90 10388
79 11 15792
55 47 30978
32 37 14355
44 74 18997
21 51 20670
79 21 16717
17 83 19957
7 11 30570
11 53 24927
29 88 23810
39 40 16543
15 49 6870
75 66 11750
39 2 10011
54 42 6886
59 28 7574
80 21 30934
81 70 1172
83 5 26690
17 52 16904
73 47 20946
7 77 27447
50 28 3412
74 53 7864
41 21 11956
42 57 2989
71 28 26779
25 86 31370
70 78 17134
81 87 14193
69 11 30248
6 35 12581
25 83 30199
47 76 31563
74 10 11950
80 26 29451
46 80 24396
84 90 23344
28 73 17811
50 43 4989
85 66 19535
3 87 15738
43 38 31195
22 44 5852
84 78 9312
1 29 5580
52 27 15994
6 36 11696
26 66 2630
80 88 9043
9 19 31242
30 15 3450
10 87 19703
72 71 6976
48 10 23472
60 52 3032
55 15 23458
22 66 31621
89 73 29003
27 26 22495
21 26 2305
45 34 462
58 37 27359
37 53 28084
9 1 10717
84 51 706
14 70 14144
75 14 8301
35 51 23265
44 50 7546
54 25 22054
74 58 31139
57 51 1857
76 28 31391
25 60 21094
86 84 7407
2 35 27534
33 25 7401
82 41 10931
68 67 6230
4 70 21170
4 39 16754
1 62 22263
26 63 3606
54 33 11961
52 89 25349
50 48 6539
36 74 23928
29 59 8408
36 84 24863
20 2 25527
25 18 22371
34 28 21356
56 28 18537
84 72 9357
42 1 17072
1 32 16899
43 17 3162
43 36 26210
21 81 25994
74 54 30028
29 77 17747
33 27 4567
66 10 814
86 76 4154
5 82 23802
69 80 4130
11 1 19940
1 49 6778
68 30 17623
36 29 22684
19 29 2365
30 78 13335
10 57 4916
11 8 13711
38 45 7787
82 34 8752
21 23 19521
82 59 30124
66 29 17992
65 35 3365
5 60 13371
71 86 19432
70 43 15207
82 43 10300
24 54 10718
22 62 13133
62 61 16656
24 64 20045
35 12 10281
12 45 18456
57 87 25610
6 79 8443
77 17 30147
8 2 6776
8 86 16837
8 78 5904
24 51 29007
25 20 12934
9 20 27845
48 63 29973
8 72 10480
2 41 9351
44 43 6737
61 65 3125
55 40 2329
86 74 12640
4 90 1372
74 18 23380
24 10 11929
57 28 12121
49 84 12979
55 25 28266
10 73 10215
21 11 14101
42 3 616
63 50 6180
85 67 20689
53 81 14974
85 73 14988
41 57 7644
39 86 30421
69 84 19736
26 59 14911
88 79 14934
38 87 10839
23 74 17697
28 49 10191
87 86 21292
26 29 7523
30 85 22629
65 25 6953
5 15 11347
52 3 5497
53 42 26091
60 35 4932
61 47 4646
72 3 17510
19 43 12142
11 73 31159
89 3 19250
48 74 31589
72 62 24593
24 15 13475
88 32 23560
71 9 18201
3 58 26567
36 32 7028
58 61 18533
1 45 9760
57 69 11235
77 32 910
18 57 17988
48 43 20895
74 75 10274
71 7 21506
12 47 30984
61 5 4004
67 29 3833
70 12 11663
1 53 2539
10 65 29984
50 14 25307
68 28 18854
72 77 3547
10 25 21599
19 41 18273
60 29 14177
51 88 29079
1 60 18430
87 33 2268
38 42 3727
32 47 29202
67 23 20446
40 35 2068
87 43 11279
8 42 5999
11 5 6366
9 38 24304
12 49 23014
61 39 16111
83 69 23178
30 75 15430
46 60 23731
19 62 28913
4 86 787
4 23 30247
81 33 869
55 83 25589
26 79 24601
75 34 12461
81 54 28400
75 40 7534
83 34 12578
44 23 31651
76 25 12859
59 43 19435
42 25 30922
53 7 26207
62 28 26434
74 61 10685
86 83 14723
28 66 21005
30 39 4696
51 2 19704
60 26 28160
71 68 13221
71 8 10449
86 27 17820
81 8 14289
51 49 10113
46 84 19873
37 6 26921
30 33 4067
74 71 8367
65 16 23144
66 1 29294
35 18 30972
75 22 20848
42 61 25122
56 39 19335
28 44 13964
3 2 22918
67 90 22252
59 56 18755
31 37 15378
57 74 9550
67 19 15609
29 39 11451
79 87 18573
22 20 16379
7 80 25210
8 66 18504
9 13 7651
43 10 12214
73 9 5400
80 8 12137
64 46 23916
16 83 20140
36 64 9220
40 21 19656
81 36 2702
46 57 17898
21 19 31822
9 78 19185
47 1 5044
83 36 14313
81 69 28933
21 22 20797
85 6 22895
2 80 10477
47 83 24481
38 48 27502
61 85 10359
7 72 1998
56 44 20948
42 64 25743
23 26 22776
38 10 150
56 72 4311
83 31 6223
83 23 6552
14 61 4767
7 58 17052
73 77 8627
5 64 17411
80 75 19020
14 78 25426
23 79 24852
5 48 6887
43 64 11148
20 24 4400
41 54 30417
7 22 24338
59 75 5347
2 5 31560
13 57 18601
76 77 25804
52 24 16723
13 73 25583
36 69 24717
23 63 22966
63 60 23647
65 83 13462
40 65 9493
90 81 22120
43 74 17243
8 89 7726
53 77 14646
13 28 10136
61 82 25517
5 6 21790
26 33 19021
83 62 16334
9 54 29731
74 39 13784
14 5 1403
31 6 26673
45 20 2569
16 7 3925
16 8 8665
14 63 7079
3 46 28437
62 21 27380
13 47 22048
75 83 3358
89 17 18866
50 34 24851
51 3 27991
88 56 737
13 33 12223
58 1 28928
54 51 386
