400 26322
352 56 83
368 106 51
124 131 48
32 67 38
180 166 12
400 278 64
259 123 28
182 124 29
291 279 40
113 303 12
12 346 28
22 361 23
129 128 89
323 354 64
303 10 63
132 237 7
267 184 90
163 227 86
122 45 64
337 38 92
342 70 19
371 317 99
159 383 7
37 217 14
196 237 100
369 131 22
240 251 38
301 48 45
71 201 43
105 152 86
249 235 88
215 260 56
265 140 88
318 100 76
61 343 53
334 50 13
212 297 12
294 305 78
271 357 36
194 202 5
234 350 82
135 367 41
371 108 45
54 298 47
309 235 72
180 281 73
65 360 74
225 41 19
263 14 43
4 197 32
187 67 100
192 305 85
2 269 78
282 236 1
49 135 17
153 372 62
62 85 70
367 343 87
272 41 74
86 144 26
90 259 93
232 197 27
305 202 62
155 332 37
198 337 66
66 292 53
238 170 78
157 283 95
114 57 91
31 233 26
179 202 59
318 391 84
303 237 86
391 380 86
279 31 52
139 233 8
200 345 33
132 245 71
254 84 73
342 105 14
160 309 53
153 117 1
172 21 80
292 152 86
334 14 13
3 166 68
139 393 70
313 171 30
213 69 37
19 391 20
224 273 76
291 89 7
72 313 45
10 82 88
346 351 58
260 56 69
253 145 72
247 352 85
221 248 76
32 156 22
190 384 96
45 349 56
376 370 28
76 285 14
105 50 65
189 86 68
124 324 15
132 241 71
19 106 29
394 257 57
295 317 25
360 276 79
291 2 59
163 122 39
207 70 93
166 179 8
118 47 63
59 140 18
42 192 11
285 275 99
49 153 64
17 247 96
87 124 64
297 82 23
149 261 46
367 18 24
108 233 68
212 181 66
82 67 43
274 14 34
136 274 52
164 161 81
312 93 29
382 72 41
341 358 61
273 38 67
368 281 91
225 373 19
289 171 51
72 351 65
77 248 19
51 337 55
2 10 15
193 179 5
316 233 59
300 176 41
83 23 4
77 383 53
24 374 34
99 268 81
62 54 69
257 5 2
203 244 75
54 121 80
337 372 90
7 363 96
394 150 79
392 44 38
241 9 8
53 163 71
12 366 42
162 18 7
329 85 42
157 352 58
376 80 75
147 385 51
103 240 43
6 255 9
50 259 79
261 236 77
89 318 75
320 18 87
305 221 44
279 208 84
27 256 36
47 136 64
2 45 16
175 18 88
46 206 83
234 305 70
141 70 72
223 279 14
283 66 18
372 33 50
6 238 74
39 212 3
391 184 59
90 115 90
247 200 100
395 359 81
390 276 90
174 400 83
156 174 61
54 261 10
117 68 14
35 224 63
367 50 9
238 342 29
3 231 10
297 304 5
22 54 31
216 206 90
32 205 74
122 101 96
186 297 51
15 46 99
137 145 79
149 241 10
298 5 41
145 299 56
323 339 84
42 115 86
255 102 73
10 397 55
343 234 61
54 4 18
177 221 30
260 107 12
77 25 42
65 112 1
26 341 56
382 389 73
187 208 24
118 162 97
25 373 82
235 307 89
16 182 87
162 243 80
27 38 9
286 188 58
125 133 15
400 84 24
182 310 83
4 345 62
84 6 55
307 138 31
118 94 66
258 347 22
372 141 63
245 378 9
251 304 47
336 107 5
323 7 1
287 294 21
34 277 62
293 113 99
157 83 47
313 343 38
3 101 71
68 55 71
92 287 39
195 299 66
124 7 64
215 255 38
137 68 87
196 193 23
29 187 40
74 290 45
274 131 94
371 387 88
227 341 2
90 300 87
29 208 7
52 340 74
217 204 19
15 20 71
317 207 97
84 346 89
28 211 64
119 224 71
386 382 47
199 269 5
174 311 8
341 9 66
22 258 93
161 305 28
62 106 77
233 75 70
357 134 55
147 289 33
165 15 65
64 272 9
188 321 5
265 397 37
100 166 26
287 253 21
182 167 23
257 293 2
221 329 13
251 317 45
196 210 89
13 71 8
336 22 36
348 333 19
315 1 66
251 38 87
168 31 63
387 296 35
194 193 93
148 347 3
373 17 13
72 197 18
12 218 24
308 225 33
298 178 71
328 174 11
20 236 5
313 284 4
394 237 12
126 114 16
311 187 98
94 137 14
159 49 90
289 205 25
310 8 40
281 332 42
75 152 40
318 134 85
140 162 71
147 55 69
3 261 52
390 186 94
108 44 72
296 55 81
25 82 83
378 296 10
255 32 3
303 307 63
154 40 11
102 237 1
205 339 18
379 39 96
8 319 37
315 240 17
123 378 18
275 318 62
168 311 56
177 337 12
373 13 29
238 110 55
46 23 53
156 110 2
331 218 56
162 313 26
360 278 63
320 189 94
301 338 53
41 343 93
155 227 78
1 253 72
388 93 22
231 202 13
195 98 30
196 185 94
77 202 80
295 224 76
301 308 36
66 132 63
152 131 22
376 62 71
16 202 94
229 319 65
158 357 53
281 76 14
325 134 20
204 107 16
144 272 23
279 363 78
161 188 72
392 369 1
339 287 7
106 328 15
234 314 36
325 360 9
297 163 76
220 133 72
180 133 32
236 390 21
85 314 60
176 11 41
399 383 1
172 144 83
305 285 60
345 252 35
34 49 20
34 186 36
146 88 33
266 247 89
140 351 51
153 121 88
139 23 69
34 267 6
272 252 71
174 11 31
90 239 37
244 101 83
103 210 87
201 308 76
339 51 88
256 291 91
143 220 72
321 221 41
385 248 59
378 309 50
97 382 63
313 386 97
136 352 51
168 107 5
351 335 44
328 346 47
51 183 93
140 178 27
322 9 6
7 104 1
33 80 21
224 12 98
34 318 48
177 386 99
34 50 63
384 31 26
149 29 99
86 321 80
317 157 54
381 112 64
29 70 13
145 330 36
261 386 68
335 113 30
317 170 55
363 252 55
238 66 59
186 312 57
252 263 10
208 218 13
265 261 95
196 81 7
29 371 79
65 346 99
231 399 72
358 102 6
397 231 92
89 254 41
13 318 78
302 270 37
340 66 12
163 280 70
388 209 23
162 254 99
188 231 10
387 3 47
93 85 77
331 391 38
391 127 9
112 100 45
252 310 44
178 74 81
222 297 88
244 316 45
334 240 82
293 251 99
176 254 76
302 304 42
71 100 27
214 77 70
346 312 98
129 151 47
338 79 83
360 131 28
274 283 16
245 205 50
142 373 22
353 158 94
390 345 25
312 310 25
344 41 52
318 35 82
183 378 72
376 74 75
188 387 14
109 270 27
217 181 67
167 353 87
4 179 8
131 282 41
362 275 11
56 213 65
166 96 51
158 368 100
109 214 23
280 235 90
184 77 60
158 324 31
267 228 25
351 270 68
342 126 14
254 334 48
156 393 68
88 254 9
246 314 57
55 214 6
241 12 2
381 233 31
379 33 93
103 83 78
101 304 84
358 184 68
216 288 89
270 260 37
21 206 82
323 333 83
71 83 97
201 191 64
285 289 66
24 26 28
362 267 72
355 122 86
52 339 87
25 133 31
161 176 43
201 200 38
361 279 11
23 362 7
173 361 70
349 54 85
351 231 100
331 96 1
338 249 88
206 357 11
182 79 58
96 336 34
116 108 82
22 154 27
124 57 18
277 162 93
219 19 51
324 51 25
100 186 90
244 330 53
359 173 47
11 44 78
148 189 93
61 307 23
187 87 32
363 51 31
373 207 36
55 170 35
229 246 56
158 232 58
341 284 13
248 45 28
315 130 52
102 88 96
32 328 4
18 229 16
220 373 61
70 186 40
80 240 28
97 112 93
357 36 46
14 123 11
210 226 3
147 19 57
337 318 62
380 199 29
155 26 88
103 64 30
22 19 14
31 297 87
297 400 64
346 196 45
349 311 49
269 308 82
46 255 36
142 180 54
337 247 10
152 241 22
297 166 26
123 199 48
203 235 82
253 251 47
39 260 66
171 118 54
269 14 24
142 360 89
129 355 66
317 10 21
224 90 78
360 216 40
266 151 61
388 23 19
24 375 24
150 107 27
344 241 83
279 22 68
33 182 19
213 25 73
314 107 15
372 25 79
337 346 12
365 265 48
80 205 47
160 374 20
190 194 63
377 27 75
142 263 17
400 220 37
331 289 63
3 47 71
206 170 37
118 244 99
167 107 84
96 326 25
332 184 93
350 156 77
200 321 92
124 237 73
361 288 37
164 382 81
111 269 73
241 194 18
43 178 11
141 157 30
366 254 16
262 250 7
142 269 58
258 240 100
40 254 5
238 62 53
10 193 40
131 32 79
78 297 14
229 261 4
384 204 31
90 396 65
279 219 67
77 104 51
309 144 4
41 168 70
103 292 75
157 170 3
150 264 66
283 187 16
119 352 55
58 332 79
184 227 93
294 154 76
251 214 2
211 194 18
57 206 82
151 88 19
395 188 38
347 55 78
253 283 86
51 150 43
251 392 3
169 146 11
82 86 48
316 15 27
82 290 88
103 102 24
37 323 58
27 343 54
10 369 17
221 361 64
228 342 90
398 226 9
185 239 10
239 163 21
282 35 58
132 55 89
126 302 64
324 283 9
232 247 96
23 357 44
159 400 17
121 302 38
128 343 10
201 22 67
162 226 67
374 97 38
55 248 92
282 361 45
160 377 36
251 383 18
346 359 50
275 240 14
351 40 30
18 298 11
354 24 66
65 144 38
64 138 72
245 190 82
152 371 19
389 193 3
13 224 87
108 227 33
123 183 61
385 129 75
364 316 86
139 14 8
331 195 21
141 35 31
278 237 90
141 158 72
102 179 100
122 26 60
154 236 100
159 217 35
111 280 25
247 357 59
2 295 83
63 135 77
351 391 45
113 158 99
67 365 62
373 351 40
65 357 94
79 302 34
11 203 63
66 241 16
264 193 98
382 291 88
86 230 65
280 357 67
244 33 8
217 230 40
258 25 52
153 210 31
390 257 87
189 278 75
373 305 91
276 354 44
256 264 55
252 249 75
363 342 81
44 372 40
353 397 29
15 340 47
36 28 80
139 1 13
224 233 79
129 313 4
366 11 18
231 20 94
230 222 63
200 273 76
319 186 36
322 388 96
257 248 63
342 75 20
262 146 76
72 148 39
199 305 50
161 324 67
226 385 25
356 206 91
232 251 37
143 6 90
307 77 2
179 219 85
375 201 88
213 214 2
273 92 36
332 70 31
330 302 50
49 346 9
186 17 76
303 50 2
118 152 72
32 232 33
109 153 94
131 49 72
248 341 68
370 341 29
40 134 86
288 174 85
264 300 79
378 57 78
316 294 35
354 103 26
368 93 4
375 21 23
117 322 14
98 393 99
188 196 11
338 193 8
170 136 9
238 155 27
249 259 33
65 293 46
326 71 92
210 25 72
217 20 29
364 211 32
65 205 51
214 28 53
124 179 94
140 95 78
140 387 44
280 221 21
21 151 89
221 86 1
18 120 33
36 161 96
119 253 94
202 262 50
56 54 41
156 49 48
9 396 4
285 220 35
278 302 98
359 349 18
57 237 23
124 314 16
362 107 68
27 278 55
202 167 6
3 63 41
222 284 36
203 324 5
316 121 54
268 339 94
267 120 65
276 321 50
236 256 47
333 205 49
211 313 43
280 118 8
140 100 42
11 336 47
252 267 79
332 210 87
388 102 2
142 100 16
181 347 47
116 332 100
360 11 43
32 102 22
383 154 82
242 127 23
47 148 26
254 321 31
371 163 34
322 98 77
288 162 90
344 63 65
99 280 76
300 169 68
40 241 13
386 23 95
300 142 69
31 20 55
377 297 21
203 380 56
356 118 16
198 54 53
190 151 22
327 193 16
247 169 52
90 201 54
109 384 3
273 178 38
301 296 60
355 296 82
384 191 6
135 329 4
120 278 10
232 348 89
63 214 49
333 195 5
35 393 87
195 329 56
181 244 21
65 305 24
348 183 68
58 39 89
327 379 9
251 350 3
19 50 1
118 148 9
281 45 4
152 276 70
66 181 43
165 300 73
348 109 44
289 208 84
304 332 43
37 389 24
183 358 78
282 193 18
143 137 89
304 55 1
193 294 46
234 356 44
10 76 14
132 136 24
281 64 43
249 333 89
33 64 83
231 218 41
322 21 46
91 68 63
222 206 44
5 25 90
239 273 43
55 48 7
170 247 83
28 281 40
42 133 45
7 39 18
78 291 40
80 345 64
400 389 28
379 106 74
43 172 78
47 65 86
67 251 27
142 96 88
162 142 14
293 298 7
11 53 37
135 351 61
396 56 81
284 64 59
177 397 15
313 142 29
276 377 54
186 243 35
226 285 89
19 98 59
289 77 93
382 44 76
105 215 3
364 201 37
310 120 22
184 263 39
64 278 75
155 265 66
80 72 7
172 312 30
82 317 76
121 120 75
397 44 28
347 191 68
213 140 100
219 284 63
143 180 42
333 256 32
291 100 27
361 276 98
114 282 71
386 300 44
168 333 48
340 374 88
315 65 84
379 245 10
289 309 84
311 170 81
146 140 58
100 176 55
35 347 4
44 215 4
177 65 41
196 171 95
9 28 100
98 349 36
381 143 14
87 386 88
35 45 69
76 244 61
292 381 85
171 13 46
348 25 58
45 148 4
201 133 19
41 285 83
346 300 69
98 84 49
156 16 93
118 39 91
172 369 15
352 262 93
30 146 84
362 239 90
223 168 60
174 35 56
276 184 38
31 361 77
273 395 43
70 163 64
121 273 81
62 156 82
331 275 66
200 225 43
89 186 3
6 232 67
105 117 25
46 93 89
396 350 71
317 203 42
267 115 78
231 129 29
304 173 90
43 94 86
49 351 52
397 361 32
154 220 93
228 22 20
275 338 75
313 349 90
367 268 88
374 392 39
255 13 19
233 305 66
206 382 54
356 11 61
295 335 90
271 78 73
64 71 48
145 85 20
394 344 3
29 146 78
371 368 43
48 367 80
191 119 48
355 400 7
138 123 18
191 59 57
10 208 15
75 93 44
161 24 48
322 240 48
243 233 12
27 16 83
84 180 82
236 200 52
178 95 3
202 56 5
147 81 57
215 20 80
343 350 42
14 130 66
102 379 26
373 178 13
285 202 28
282 246 48
344 137 69
25 392 90
205 49 50
120 212 65
40 97 79
180 179 100
21 191 12
375 32 68
2 82 5
257 286 52
139 17 59
358 395 60
107 380 18
131 133 69
284 383 19
242 36 50
43 147 84
45 92 8
345 196 92
397 46 39
207 69 78
82 283 68
387 64 50
224 370 75
15 296 64
127 172 26
278 192 32
163 152 41
92 72 74
326 312 31
51 204 43
106 241 67
302 95 22
397 125 57
2 322 3
274 152 22
157 182 33
22 260 95
311 321 74
284 186 39
109 27 77
112 82 54
2 345 57
138 355 55
78 211 80
126 220 55
125 257 24
265 186 4
260 163 52
199 96 23
49 329 52
206 223 15
147 170 29
302 144 42
218 130 87
276 2 24
79 226 42
355 370 92
220 314 56
132 215 13
323 151 88
9 229 95
69 205 32
262 217 75
143 86 55
314 102 93
324 105 80
184 235 35
54 266 12
185 209 22
60 358 76
184 259 39
134 335 29
158 52 53
263 223 99
173 201 32
104 39 100
85 319 78
184 232 87
211 352 21
357 131 31
275 337 9
374 202 54
57 396 68
166 32 1
189 173 89
189 272 36
27 119 83
57 108 65
114 85 78
299 263 99
288 336 84
119 387 55
137 117 65
50 39 98
360 9 44
220 239 37
160 197 3
349 86 54
52 121 66
163 38 38
302 124 64
283 323 36
76 301 16
21 93 68
21 40 81
392 78 48
108 272 77
160 386 50
114 61 82
359 195 53
141 136 77
375 1 7
18 98 32
118 122 77
133 276 63
316 351 43
12 36 75
320 73 34
366 31 95
205 187 22
184 105 14
216 238 32
258 155 12
337 256 56
177 395 31
340 302 39
106 115 44
288 205 83
159 249 89
250 68 87
31 385 36
137 356 63
224 218 85
92 375 8
204 317 66
54 297 99
169 301 6
110 348 95
115 161 97
244 39 63
213 8 11
231 115 2
299 398 81
346 321 61
19 358 51
168 50 5
274 289 21
238 13 65
391 153 80
209 273 73
131 112 36
26 141 13
242 37 33
143 115 77
90 371 91
397 247 90
218 45 6
179 104 41
212 375 78
179 289 64
152 21 60
187 7 3
134 61 26
374 179 96
149 353 33
381 349 23
316 289 78
6 174 36
134 50 43
3 168 65
392 173 46
337 72 52
313 156 47
116 361 40
399 301 19
250 104 14
52 156 15
116 138 79
125 219 19
388 200 87
320 271 73
151 221 71
79 172 59
377 110 46
222 168 12
326 296 8
380 11 17
306 172 55
281 176 93
328 263 98
64 360 100
183 203 97
362 399 1
193 257 61
118 369 59
303 253 31
345 42 23
389 207 68
205 230 36
232 72 62
301 313 14
45 20 15
91 250 39
131 101 54
91 218 95
66 306 13
359 25 78
201 380 5
345 247 18
7 286 19
319 185 58
376 46 1
134 83 90
127 262 17
373 211 27
242 281 59
389 280 55
65 384 32
382 185 68
215 319 70
135 50 55
282 5 50
252 215 6
238 371 60
375 236 77
152 206 40
280 381 79
315 105 80
132 236 81
251 95 61
216 245 92
336 205 17
15 64 85
258 128 86
166 318 28
18 381 13
297 349 65
58 153 15
198 205 100
335 170 77
329 285 91
291 341 56
385 122 6
316 61 32
332 361 25
49 397 12
354 367 98
241 276 26
320 214 77
133 188 99
357 251 79
143 388 27
33 306 9
154 64 79
65 395 11
228 79 41
227 63 58
19 2 11
67 276 2
140 50 20
112 303 79
365 244 82
59 385 49
212 274 91
61 374 83
399 330 66
296 214 33
135 236 3
387 276 8
396 247 100
234 331 37
152 29 94
366 40 44
316 327 64
53 263 5
321 157 90
101 292 78
164 191 91
383 203 58
187 368 34
285 346 3
357 253 6
62 132 51
357 254 42
183 215 63
176 61 80
321 55 63
226 331 54
251 387 5
179 22 95
331 280 61
89 212 41
148 110 93
100 248 66
243 343 73
77 174 73
140 313 46
380 36 14
281 335 16
126 363 64
40 387 31
70 124 45
235 58 94
384 317 99
310 261 47
9 300 32
8 279 61
282 288 23
21 320 70
114 328 4
323 303 95
130 146 17
197 198 46
341 151 32
220 4 4
40 69 9
129 39 42
358 256 25
106 28 77
352 88 4
41 317 62
67 99 78
381 205 53
164 258 10
19 345 55
74 336 13
133 369 34
327 161 71
216 188 91
226 288 18
29 66 24
293 3 56
19 180 32
306 286 75
273 122 43
9 198 29
173 160 13
214 302 47
220 283 54
163 185 21
149 140 52
210 250 14
7 120 80
88 188 17
49 60 36
378 222 13
278 180 55
284 96 87
215 200 34
149 386 28
279 395 60
221 8 37
237 231 93
228 239 21
172 159 4
315 36 13
356 218 45
31 307 73
219 60 73
273 274 28
233 42 83
289 242 84
394 16 5
39 214 54
38 143 17
125 346 15
202 367 100
239 248 45
315 217 4
249 71 98
196 2 32
168 227 70
164 80 92
320 213 82
28 372 31
63 194 4
104 207 88
59 165 75
90 196 23
211 143 30
76 107 2
275 154 35
171 46 40
54 306 38
200 355 74
94 211 35
106 72 74
387 282 55
117 275 4
179 34 37
88 389 75
103 224 89
255 91 71
55 165 56
143 205 41
224 236 67
186 139 27
94 206 65
336 271 40
11 14 99
324 396 11
307 386 53
262 353 68
269 163 95
53 147 4
221 341 37
154 306 40
370 106 99
78 386 4
226 264 24
119 188 72
320 366 99
113 129 95
202 312 15
27 308 57
352 290 93
394 249 59
302 39 94
97 159 97
218 20 88
369 330 100
214 269 82
281 33 90
130 151 60
339 26 58
348 225 33
336 380 72
50 258 24
105 34 52
41 52 56
293 73 7
159 254 83
331 340 22
53 383 76
286 80 11
190 358 40
246 316 100
112 272 5
394 72 33
23 266 30
146 164 13
82 309 3
57 241 18
88 229 67
157 46 17
175 378 72
57 47 44
349 96 94
381 45 53
19 137 32
285 70 38
356 276 45
139 63 16
389 35 95
200 122 61
84 163 1
59 254 57
178 360 79
351 294 94
6 110 59
16 113 96
135 122 100
212 118 35
326 175 40
268 179 75
351 190 66
19 85 78
49 175 28
250 4 77
48 230 85
386 64 28
234 68 18
344 51 54
114 70 67
201 286 14
350 80 56
221 365 45
351 64 10
13 198 22
210 301 50
80 337 6
217 48 26
165 214 88
352 19 3
245 221 94
361 189 68
177 151 100
132 29 10
301 86 61
187 177 31
318 200 18
364 350 48
249 170 62
218 317 50
99 198 5
119 5 30
75 200 42
197 22 50
127 86 74
391 242 82
154 243 30
90 80 78
285 68 39
28 232 80
125 2 97
44 117 54
238 393 89
356 157 2
147 277 66
161 398 77
117 107 97
106 346 63
156 225 57
62 391 37
141 280 64
82 144 72
127 276 15
41 192 60
124 267 33
394 137 16
309 68 11
213 224 73
295 311 8
177 164 18
147 288 33
282 27 6
264 78 93
59 110 65
301 89 99
2 263 90
23 384 7
255 333 23
250 327 85
350 230 88
150 233 33
321 367 29
321 196 32
281 11 64
72 63 97
222 280 8
72 271 62
252 102 21
247 210 60
123 377 99
91 210 82
367 372 33
287 30 98
336 345 49
196 9 62
400 101 97
278 368 66
146 365 80
147 186 93
190 336 34
232 45 66
152 180 87
60 180 46
45 365 4
306 176 94
18 226 70
283 78 17
183 309 28
329 360 39
167 350 65
129 203 45
178 148 49
370 136 27
4 229 9
153 293 55
238 296 2
43 291 37
164 306 60
169 12 81
338 284 43
112 12 62
141 94 21
7 70 1
192 27 38
42 176 34
320 358 25
20 383 94
382 318 70
341 144 5
236 218 39
44 211 45
156 383 90
215 75 34
339 64 85
230 281 57
70 266 27
34 45 66
221 17 88
45 244 20
266 35 61
239 330 81
84 386 97
103 59 49
183 158 44
109 326 4
30 222 76
201 277 73
38 352 43
25 184 93
155 40 95
219 120 91
233 148 29
334 384 40
63 272 9
280 306 71
30 182 35
33 340 32
281 57 45
103 282 7
386 36 93
20 137 92
275 176 17
292 53 4
367 294 34
277 346 78
126 234 9
384 64 65
90 16 75
326 81 59
296 339 33
324 145 27
78 128 92
361 356 93
89 140 91
89 222 49
124 325 82
48 66 95
120 375 4
145 205 99
292 78 24
111 323 90
104 29 58
191 120 10
212 44 94
43 314 46
59 356 88
246 34 63
304 186 95
55 312 88
264 395 46
113 291 43
313 141 53
232 391 48
329 382 92
203 347 32
140 167 68
202 154 96
163 243 93
253 70 64
144 281 81
145 41 17
61 168 35
88 235 85
192 31 58
176 271 17
153 297 43
150 393 41
19 262 55
291 35 97
89 270 78
285 55 66
389 311 8
177 325 49
316 363 53
131 88 72
7 324 44
97 255 92
57 141 15
356 303 38
181 342 20
186 42 9
26 99 20
327 166 70
70 373 33
111 30 66
11 282 28
300 329 72
217 296 99
307 141 11
298 312 29
14 46 83
311 212 44
114 204 30
215 350 68
131 45 94
259 330 17
236 123 50
121 236 70
1 299 58
54 89 2
117 126 4
124 265 34
231 299 5
14 293 1
350 3 8
164 46 70
5 90 88
13 392 12
223 367 35
165 237 28
27 42 30
149 254 7
373 397 87
112 130 76
147 189 77
350 228 77
400 94 31
397 69 56
329 391 86
115 103 21
389 224 47
74 395 31
287 10 27
326 82 12
144 132 84
27 29 95
157 163 99
176 209 66
155 61 89
206 183 70
123 318 84
74 72 65
139 6 88
96 245 78
380 147 38
23 152 4
224 272 82
60 11 78
34 44 61
129 48 68
106 169 41
58 62 80
120 95 13
58 202 78
139 50 24
96 352 86
287 311 53
382 219 53
156 137 53
347 39 25
113 18 22
242 244 66
298 391 83
367 200 85
193 156 9
340 89 87
339 257 9
152 181 60
122 295 86
396 32 3
113 60 16
361 84 64
127 59 57
173 349 33
110 372 74
197 152 34
327 118 89
68 280 64
224 17 48
2 53 80
262 120 77
354 175 9
252 1 11
252 114 42
188 95 7
259 89 28
327 308 93
163 67 93
36 27 92
87 45 73
276 20 18
28 24 23
254 142 61
283 51 67
250 181 42
202 180 7
177 10 96
268 207 5
215 99 77
247 45 42
361 330 66
68 386 61
378 256 14
262 5 71
232 16 20
164 75 26
19 238 6
130 203 13
347 317 1
115 182 88
255 339 57
151 158 38
19 376 83
287 285 25
385 128 92
222 23 3
62 198 63
373 133 65
269 244 70
286 172 91
274 233 10
371 241 96
382 188 13
18 180 20
389 366 23
158 371 95
366 84 23
46 328 7
215 198 48
292 168 85
149 271 95
364 240 94
124 326 72
44 3 80
56 239 79
165 396 16
351 308 27
187 9 11
377 168 97
166 311 34
362 332 34
147 92 86
342 206 61
86 298 61
355 332 21
108 53 69
137 157 66
22 95 58
18 287 59
240 22 31
81 105 62
78 328 61
33 248 7
56 21 82
221 279 32
270 285 55
6 276 70
166 395 78
55 137 35
308 210 57
176 164 46
259 205 64
351 158 89
121 41 78
277 314 47
74 361 74
233 121 44
50 56 13
379 355 45
372 276 45
40 384 71
324 122 74
341 356 54
310 131 74
364 376 73
311 123 22
336 279 8
88 264 98
234 272 62
78 32 91
13 311 73
375 287 25
186 316 75
166 165 53
240 235 89
206 9 4
246 99 91
382 154 66
346 1 24
145 120 74
240 75 70
358 207 92
308 43 41
59 267 43
292 227 29
187 255 69
332 398 55
313 27 66
304 1 94
210 187 38
4 185 26
182 390 81
320 190 21
275 87 65
392 179 20
232 347 3
366 15 84
377 298 36
16 344 89
299 359 90
266 118 64
215 273 53
70 245 4
93 16 9
53 376 52
205 180 72
249 114 19
314 351 24
339 176 34
347 333 74
51 208 77
152 290 57
257 85 62
293 357 88
119 356 26
118 193 93
212 279 90
345 305 80
78 3 19
2 224 100
325 128 64
205 252 10
371 31 19
312 134 6
253 390 30
124 257 37
354 397 39
212 379 61
115 221 84
235 183 76
140 11 1
368 87 70
8 58 96
342 208 71
39 239 27
58 136 65
99 101 53
257 15 72
109 359 52
303 398 74
360 251 44
51 353 57
338 272 98
394 124 66
172 328 67
264 100 96
114 289 24
28 160 21
127 78 30
220 277 30
350 397 16
195 29 100
329 127 26
376 374 97
363 256 64
6 291 8
191 285 58
186 124 28
244 395 79
278 188 35
